Participant,ContrastNum,X,Y,Z,Correlation
abs13ins20024_04204,Con1,44,56,41,0.95
abs13ins20024_04204,Con1,47,56,41,0.95
abs13ins20024_04204,Con1,50,56,41,0.88
abs13ins20024_04204,Con1,53,56,41,0.94
abs13ins20024_04204,Con1,56,56,41,0.99
abs13ins20024_04204,Con1,59,56,41,0.99
abs13ins20024_04204,Con1,62,56,41,0.99
abs13ins20024_04204,Con1,65,56,41,0.99
abs13ins20024_04204,Con1,68,56,41,0.93
abs13ins20024_04204,Con1,71,56,41,0.93
abs13ins20024_04204,Con1,74,56,41,0.98
abs13ins20024_04204,Con1,5,59,41,0.97
abs13ins20024_04204,Con1,8,59,41,0.97
abs13ins20024_04204,Con1,11,59,41,0.95
abs13ins20024_04204,Con1,14,59,41,0.77
abs13ins20024_04204,Con1,17,59,41,0.97
abs13ins20024_04204,Con1,20,59,41,0.99
abs13ins20024_04204,Con1,23,59,41,0.97
abs13ins20024_04204,Con1,26,59,41,0.89
abs13ins20024_04204,Con1,29,59,41,0.96
abs13ins20024_04204,Con1,32,59,41,0.24
abs13ins20024_04204,Con1,35,59,41,0.77
abs13ins20024_04204,Con1,38,59,41,0.61
abs13ins20024_04204,Con1,41,59,41,0.91
abs13ins20024_04204,Con1,44,59,41,0.75
abs13ins20024_04204,Con1,47,59,41,0.89
abs13ins20024_04204,Con1,50,59,41,0.59
abs13ins20024_04204,Con1,53,59,41,0.96
abs13ins20024_04204,Con1,56,59,41,1.00
abs13ins20024_04204,Con1,59,59,41,0.99
abs13ins20024_04204,Con1,62,59,41,0.99
abs13ins20024_04204,Con1,65,59,41,1.00
abs13ins20024_04204,Con1,68,59,41,0.95
abs13ins20024_04204,Con1,71,59,41,0.95
abs13ins20024_04204,Con1,5,62,41,0.92
abs13ins20024_04204,Con1,8,62,41,0.97
abs13ins20024_04204,Con1,11,62,41,0.97
abs13ins20024_04204,Con1,14,62,41,0.98
abs13ins20024_04204,Con1,17,62,41,0.84
abs13ins20024_04204,Con1,20,62,41,0.95
abs13ins20024_04204,Con1,23,62,41,0.99
abs13ins20024_04204,Con1,26,62,41,0.79
abs13ins20024_04204,Con1,29,62,41,0.83
abs13ins20024_04204,Con1,32,62,41,0.67
abs13ins20024_04204,Con1,35,62,41,0.94
abs13ins20024_04204,Con1,38,62,41,-0.57
abs13ins20024_04204,Con1,41,62,41,0.78
abs13ins20024_04204,Con1,44,62,41,0.94
abs13ins20024_04204,Con1,47,62,41,0.96
abs13ins20024_04204,Con1,50,62,41,0.39
abs13ins20024_04204,Con1,53,62,41,0.94
abs13ins20024_04204,Con1,56,62,41,0.99
abs13ins20024_04204,Con1,59,62,41,0.97
abs13ins20024_04204,Con1,62,62,41,0.99
abs13ins20024_04204,Con1,65,62,41,0.99
abs13ins20024_04204,Con1,68,62,41,0.98
abs13ins20024_04204,Con1,71,62,41,1.00
abs13ins20024_04204,Con1,8,65,41,0.94
abs13ins20024_04204,Con1,11,65,41,0.95
abs13ins20024_04204,Con1,14,65,41,0.96
abs13ins20024_04204,Con1,17,65,41,0.73
abs13ins20024_04204,Con1,20,65,41,0.90
abs13ins20024_04204,Con1,23,65,41,0.99
abs13ins20024_04204,Con1,26,65,41,0.90
abs13ins20024_04204,Con1,29,65,41,0.51
abs13ins20024_04204,Con1,32,65,41,0.45
abs13ins20024_04204,Con1,35,65,41,0.81
abs13ins20024_04204,Con1,38,65,41,0.07
abs13ins20024_04204,Con1,41,65,41,0.92
abs13ins20024_04204,Con1,44,65,41,0.97
abs13ins20024_04204,Con1,47,65,41,0.95
abs13ins20024_04204,Con1,50,65,41,0.88
abs13ins20024_04204,Con1,53,65,41,0.88
abs13ins20024_04204,Con1,56,65,41,0.98
abs13ins20024_04204,Con1,59,65,41,0.93
abs13ins20024_04204,Con1,62,65,41,0.95
abs13ins20024_04204,Con1,65,65,41,0.99
abs13ins20024_04204,Con1,68,65,41,1.00
abs13ins20024_04204,Con1,71,65,41,1.00
abs13ins20024_04204,Con1,8,68,41,0.89
abs13ins20024_04204,Con1,11,68,41,0.72
abs13ins20024_04204,Con1,14,68,41,0.66
abs13ins20024_04204,Con1,17,68,41,0.95
abs13ins20024_04204,Con1,20,68,41,0.92
abs13ins20024_04204,Con1,23,68,41,0.95
abs13ins20024_04204,Con1,26,68,41,0.96
abs13ins20024_04204,Con1,29,68,41,0.82
abs13ins20024_04204,Con1,32,68,41,0.91
abs13ins20024_04204,Con1,35,68,41,0.31
abs13ins20024_04204,Con1,38,68,41,0.47
abs13ins20024_04204,Con1,41,68,41,0.96
abs13ins20024_04204,Con1,44,68,41,0.83
abs13ins20024_04204,Con1,47,68,41,0.92
abs13ins20024_04204,Con1,50,68,41,0.98
abs13ins20024_04204,Con1,53,68,41,0.92
abs13ins20024_04204,Con1,56,68,41,0.98
abs13ins20024_04204,Con1,59,68,41,0.94
abs13ins20024_04204,Con1,62,68,41,0.94
abs13ins20024_04204,Con1,65,68,41,0.97
abs13ins20024_04204,Con1,68,68,41,0.99
abs13ins20024_04204,Con1,11,71,41,0.80
abs13ins20024_04204,Con1,14,71,41,0.77
abs13ins20024_04204,Con1,17,71,41,0.79
abs13ins20024_04204,Con1,20,71,41,0.55
abs13ins20024_04204,Con1,23,71,41,0.93
abs13ins20024_04204,Con1,26,71,41,0.96
abs13ins20024_04204,Con1,29,71,41,0.95
abs13ins20024_04204,Con1,32,71,41,0.98
abs13ins20024_04204,Con1,35,71,41,0.77
abs13ins20024_04204,Con1,38,71,41,0.61
abs13ins20024_04204,Con1,41,71,41,0.91
abs13ins20024_04204,Con1,44,71,41,0.73
abs13ins20024_04204,Con1,47,71,41,0.80
abs13ins20024_04204,Con1,50,71,41,0.99
abs13ins20024_04204,Con1,53,71,41,1.00
abs13ins20024_04204,Con1,56,71,41,0.98
abs13ins20024_04204,Con1,59,71,41,0.96
abs13ins20024_04204,Con1,62,71,41,0.89
abs13ins20024_04204,Con1,65,71,41,0.94
abs13ins20024_04204,Con1,68,71,41,0.98
abs13ins20024_04204,Con1,11,74,41,0.74
abs13ins20024_04204,Con1,14,74,41,0.92
abs13ins20024_04204,Con1,17,74,41,0.98
abs13ins20024_04204,Con1,20,74,41,0.82
abs13ins20024_04204,Con1,23,74,41,0.92
abs13ins20024_04204,Con1,26,74,41,0.91
abs13ins20024_04204,Con1,29,74,41,0.98
abs13ins20024_04204,Con1,32,74,41,1.00
abs13ins20024_04204,Con1,35,74,41,0.99
abs13ins20024_04204,Con1,38,74,41,0.73
abs13ins20024_04204,Con1,41,74,41,0.79
abs13ins20024_04204,Con1,44,74,41,0.86
abs13ins20024_04204,Con1,47,74,41,0.90
abs13ins20024_04204,Con1,50,74,41,0.98
abs13ins20024_04204,Con1,53,74,41,1.00
abs13ins20024_04204,Con1,56,74,41,0.98
abs13ins20024_04204,Con1,59,74,41,0.90
abs13ins20024_04204,Con1,62,74,41,0.70
abs13ins20024_04204,Con1,65,74,41,0.85
abs13ins20024_04204,Con1,14,77,41,0.94
abs13ins20024_04204,Con1,17,77,41,0.94
abs13ins20024_04204,Con1,20,77,41,0.76
abs13ins20024_04204,Con1,23,77,41,0.68
abs13ins20024_04204,Con1,26,77,41,0.93
abs13ins20024_04204,Con1,29,77,41,0.96
abs13ins20024_04204,Con1,32,77,41,0.99
abs13ins20024_04204,Con1,35,77,41,0.99
abs13ins20024_04204,Con1,38,77,41,0.94
abs13ins20024_04204,Con1,41,77,41,0.92
abs13ins20024_04204,Con1,44,77,41,0.97
abs13ins20024_04204,Con1,47,77,41,0.97
abs13ins20024_04204,Con1,50,77,41,0.97
abs13ins20024_04204,Con1,53,77,41,0.78
abs13ins20024_04204,Con1,56,77,41,0.76
abs13ins20024_04204,Con1,59,77,41,0.39
abs13ins20024_04204,Con1,62,77,41,0.90
abs13ins20024_04204,Con1,65,77,41,0.97
abs13ins20024_04204,Con1,17,80,41,0.89
abs13ins20024_04204,Con1,20,80,41,0.69
abs13ins20024_04204,Con1,23,80,41,-0.09
abs13ins20024_04204,Con1,26,80,41,0.51
abs13ins20024_04204,Con1,29,80,41,0.95
abs13ins20024_04204,Con1,32,80,41,0.87
abs13ins20024_04204,Con1,35,80,41,0.98
abs13ins20024_04204,Con1,38,80,41,1.00
abs13ins20024_04204,Con1,41,80,41,0.95
abs13ins20024_04204,Con1,44,80,41,0.99
abs13ins20024_04204,Con1,47,80,41,0.97
abs13ins20024_04204,Con1,50,80,41,0.97
abs13ins20024_04204,Con1,53,80,41,-0.00
abs13ins20024_04204,Con1,56,80,41,-0.57
abs13ins20024_04204,Con1,59,80,41,0.71
abs13ins20024_04204,Con1,62,80,41,0.97
abs13ins20024_04204,Con1,20,83,41,0.68
abs13ins20024_04204,Con1,23,83,41,0.43
abs13ins20024_04204,Con1,26,83,41,0.11
abs13ins20024_04204,Con1,29,83,41,0.30
abs13ins20024_04204,Con1,32,83,41,0.67
abs13ins20024_04204,Con1,35,83,41,0.98
abs13ins20024_04204,Con1,38,83,41,0.95
abs13ins20024_04204,Con1,41,83,41,0.80
abs13ins20024_04204,Con1,44,83,41,0.99
abs13ins20024_04204,Con1,47,83,41,0.98
abs13ins20024_04204,Con1,50,83,41,0.98
abs13ins20024_04204,Con1,53,83,41,0.91
abs13ins20024_04204,Con1,56,83,41,0.58
abs13ins20024_04204,Con1,59,83,41,0.98
abs13ins20024_04204,Con1,23,86,41,0.62
abs13ins20024_04204,Con1,26,86,41,0.57
abs13ins20024_04204,Con1,29,86,41,0.75
abs13ins20024_04204,Con1,32,86,41,0.92
abs13ins20024_04204,Con1,35,86,41,0.95
abs13ins20024_04204,Con1,38,86,41,0.97
abs13ins20024_04204,Con1,41,86,41,0.98
abs13ins20024_04204,Con1,44,86,41,0.93
abs13ins20024_04204,Con1,47,86,41,0.97
abs13ins20024_04204,Con1,50,86,41,0.99
abs13ins20024_04204,Con1,53,86,41,0.96
abs13ins20024_04204,Con1,56,86,41,0.99
abs13ins20024_04204,Con1,26,89,41,0.89
abs13ins20024_04204,Con1,29,89,41,0.75
abs13ins20024_04204,Con1,32,89,41,0.93
abs13ins20024_04204,Con1,35,89,41,0.94
abs13ins20024_04204,Con1,38,89,41,0.95
abs13ins20024_04204,Con1,41,89,41,0.96
abs13ins20024_04204,Con1,44,89,41,0.98
abs13ins20024_04204,Con1,47,89,41,0.98
abs13ins20024_04204,Con1,50,89,41,0.99
abs13ins20024_04204,Con1,23,11,44,0.99
abs13ins20024_04204,Con1,26,11,44,0.96
abs13ins20024_04204,Con1,29,11,44,0.94
abs13ins20024_04204,Con1,32,11,44,0.95
abs13ins20024_04204,Con1,35,11,44,0.99
abs13ins20024_04204,Con1,38,11,44,1.00
abs13ins20024_04204,Con1,41,11,44,1.00
abs13ins20024_04204,Con1,44,11,44,1.00
abs13ins20024_04204,Con1,47,11,44,0.99
abs13ins20024_04204,Con1,50,11,44,0.98
abs13ins20024_04204,Con1,53,11,44,0.98
abs13ins20024_04204,Con1,56,11,44,1.00
abs13ins20024_04204,Con1,20,14,44,0.95
abs13ins20024_04204,Con1,23,14,44,0.92
abs13ins20024_04204,Con1,26,14,44,0.89
abs13ins20024_04204,Con1,29,14,44,0.83
abs13ins20024_04204,Con1,32,14,44,0.97
abs13ins20024_04204,Con1,35,14,44,0.90
abs13ins20024_04204,Con1,38,14,44,0.98
abs13ins20024_04204,Con1,41,14,44,0.98
abs13ins20024_04204,Con1,44,14,44,0.82
abs13ins20024_04204,Con1,47,14,44,0.98
abs13ins20024_04204,Con1,50,14,44,0.98
abs13ins20024_04204,Con1,53,14,44,0.95
abs13ins20024_04204,Con1,56,14,44,0.97
abs13ins20024_04204,Con1,59,14,44,0.98
abs13ins20024_04204,Con1,62,14,44,0.99
abs13ins20024_04204,Con1,14,17,44,0.97
abs13ins20024_04204,Con1,17,17,44,0.84
abs13ins20024_04204,Con1,20,17,44,0.71
abs13ins20024_04204,Con1,23,17,44,0.61
abs13ins20024_04204,Con1,26,17,44,0.73
abs13ins20024_04204,Con1,29,17,44,0.88
abs13ins20024_04204,Con1,32,17,44,0.95
abs13ins20024_04204,Con1,35,17,44,0.97
abs13ins20024_04204,Con1,38,17,44,0.94
abs13ins20024_04204,Con1,41,17,44,0.97
abs13ins20024_04204,Con1,44,17,44,0.97
abs13ins20024_04204,Con1,47,17,44,0.98
abs13ins20024_04204,Con1,50,17,44,0.97
abs13ins20024_04204,Con1,53,17,44,0.99
abs13ins20024_04204,Con1,56,17,44,0.99
abs13ins20024_04204,Con1,59,17,44,0.97
abs13ins20024_04204,Con1,62,17,44,0.90
abs13ins20024_04204,Con1,65,17,44,0.97
abs13ins20024_04204,Con1,11,20,44,0.97
abs13ins20024_04204,Con1,14,20,44,0.96
abs13ins20024_04204,Con1,17,20,44,-0.03
abs13ins20024_04204,Con1,20,20,44,0.67
abs13ins20024_04204,Con1,23,20,44,0.92
abs13ins20024_04204,Con1,26,20,44,0.90
abs13ins20024_04204,Con1,29,20,44,0.82
abs13ins20024_04204,Con1,32,20,44,0.95
abs13ins20024_04204,Con1,35,20,44,0.99
abs13ins20024_04204,Con1,38,20,44,0.98
abs13ins20024_04204,Con1,41,20,44,1.00
abs13ins20024_04204,Con1,44,20,44,1.00
abs13ins20024_04204,Con1,47,20,44,0.99
abs13ins20024_04204,Con1,50,20,44,0.98
abs13ins20024_04204,Con1,53,20,44,0.96
abs13ins20024_04204,Con1,56,20,44,0.97
abs13ins20024_04204,Con1,59,20,44,0.84
abs13ins20024_04204,Con1,62,20,44,0.87
abs13ins20024_04204,Con1,65,20,44,0.96
abs13ins20024_04204,Con1,68,20,44,1.00
abs13ins20024_04204,Con1,11,23,44,1.00
abs13ins20024_04204,Con1,14,23,44,0.96
abs13ins20024_04204,Con1,17,23,44,0.93
abs13ins20024_04204,Con1,20,23,44,0.89
abs13ins20024_04204,Con1,23,23,44,0.88
abs13ins20024_04204,Con1,26,23,44,0.95
abs13ins20024_04204,Con1,29,23,44,0.93
abs13ins20024_04204,Con1,32,23,44,0.98
abs13ins20024_04204,Con1,35,23,44,0.99
abs13ins20024_04204,Con1,38,23,44,0.93
abs13ins20024_04204,Con1,41,23,44,0.98
abs13ins20024_04204,Con1,44,23,44,0.99
abs13ins20024_04204,Con1,47,23,44,0.99
abs13ins20024_04204,Con1,50,23,44,0.99
abs13ins20024_04204,Con1,53,23,44,0.98
abs13ins20024_04204,Con1,56,23,44,0.96
abs13ins20024_04204,Con1,59,23,44,0.80
abs13ins20024_04204,Con1,62,23,44,0.53
abs13ins20024_04204,Con1,65,23,44,0.97
abs13ins20024_04204,Con1,68,23,44,1.00
abs13ins20024_04204,Con1,8,26,44,0.99
abs13ins20024_04204,Con1,11,26,44,0.99
abs13ins20024_04204,Con1,14,26,44,0.73
abs13ins20024_04204,Con1,17,26,44,0.95
abs13ins20024_04204,Con1,20,26,44,0.95
abs13ins20024_04204,Con1,23,26,44,0.82
abs13ins20024_04204,Con1,26,26,44,0.93
abs13ins20024_04204,Con1,29,26,44,0.99
abs13ins20024_04204,Con1,32,26,44,0.99
abs13ins20024_04204,Con1,35,26,44,0.98
abs13ins20024_04204,Con1,38,26,44,0.96
abs13ins20024_04204,Con1,41,26,44,0.94
abs13ins20024_04204,Con1,44,26,44,0.99
abs13ins20024_04204,Con1,47,26,44,0.97
abs13ins20024_04204,Con1,50,26,44,0.99
abs13ins20024_04204,Con1,53,26,44,0.99
abs13ins20024_04204,Con1,56,26,44,0.98
abs13ins20024_04204,Con1,59,26,44,0.82
abs13ins20024_04204,Con1,62,26,44,0.89
abs13ins20024_04204,Con1,65,26,44,0.98
abs13ins20024_04204,Con1,68,26,44,0.97
abs13ins20024_04204,Con1,71,26,44,1.00
abs13ins20024_04204,Con1,8,29,44,0.99
abs13ins20024_04204,Con1,11,29,44,0.73
abs13ins20024_04204,Con1,14,29,44,0.81
abs13ins20024_04204,Con1,17,29,44,0.99
abs13ins20024_04204,Con1,20,29,44,0.96
abs13ins20024_04204,Con1,23,29,44,0.75
abs13ins20024_04204,Con1,26,29,44,0.92
abs13ins20024_04204,Con1,29,29,44,0.98
abs13ins20024_04204,Con1,32,29,44,1.00
abs13ins20024_04204,Con1,35,29,44,0.96
abs13ins20024_04204,Con1,38,29,44,0.95
abs13ins20024_04204,Con1,41,29,44,0.94
abs13ins20024_04204,Con1,44,29,44,0.99
abs13ins20024_04204,Con1,47,29,44,0.98
abs13ins20024_04204,Con1,50,29,44,0.95
abs13ins20024_04204,Con1,53,29,44,0.99
abs13ins20024_04204,Con1,56,29,44,0.99
abs13ins20024_04204,Con1,59,29,44,0.98
abs13ins20024_04204,Con1,62,29,44,0.99
abs13ins20024_04204,Con1,65,29,44,0.97
abs13ins20024_04204,Con1,68,29,44,1.00
abs13ins20024_04204,Con1,71,29,44,1.00
abs13ins20024_04204,Con1,8,32,44,0.94
abs13ins20024_04204,Con1,11,32,44,0.91
abs13ins20024_04204,Con1,14,32,44,0.98
abs13ins20024_04204,Con1,17,32,44,1.00
abs13ins20024_04204,Con1,20,32,44,0.90
abs13ins20024_04204,Con1,23,32,44,0.76
abs13ins20024_04204,Con1,26,32,44,0.95
abs13ins20024_04204,Con1,29,32,44,0.96
abs13ins20024_04204,Con1,32,32,44,0.99
abs13ins20024_04204,Con1,35,32,44,0.99
abs13ins20024_04204,Con1,38,32,44,0.98
abs13ins20024_04204,Con1,41,32,44,0.98
abs13ins20024_04204,Con1,44,32,44,0.99
abs13ins20024_04204,Con1,47,32,44,0.99
abs13ins20024_04204,Con1,50,32,44,0.91
abs13ins20024_04204,Con1,53,32,44,0.99
abs13ins20024_04204,Con1,56,32,44,0.97
abs13ins20024_04204,Con1,59,32,44,1.00
abs13ins20024_04204,Con1,62,32,44,0.98
abs13ins20024_04204,Con1,65,32,44,0.90
abs13ins20024_04204,Con1,68,32,44,1.00
abs13ins20024_04204,Con1,71,32,44,0.99
abs13ins20024_04204,Con1,5,35,44,0.78
abs13ins20024_04204,Con1,8,35,44,0.80
abs13ins20024_04204,Con1,11,35,44,0.96
abs13ins20024_04204,Con1,14,35,44,0.98
abs13ins20024_04204,Con1,17,35,44,0.97
abs13ins20024_04204,Con1,20,35,44,0.97
abs13ins20024_04204,Con1,23,35,44,0.97
abs13ins20024_04204,Con1,26,35,44,0.99
abs13ins20024_04204,Con1,29,35,44,0.97
abs13ins20024_04204,Con1,32,35,44,0.98
abs13ins20024_04204,Con1,35,35,44,0.97
abs13ins20024_04204,Con1,38,35,44,0.98
abs13ins20024_04204,Con1,41,35,44,0.98
abs13ins20024_04204,Con1,44,35,44,0.99
abs13ins20024_04204,Con1,47,35,44,0.99
abs13ins20024_04204,Con1,50,35,44,0.98
abs13ins20024_04204,Con1,53,35,44,0.98
abs13ins20024_04204,Con1,56,35,44,0.99
abs13ins20024_04204,Con1,59,35,44,0.99
abs13ins20024_04204,Con1,62,35,44,0.97
abs13ins20024_04204,Con1,65,35,44,0.98
abs13ins20024_04204,Con1,68,35,44,1.00
abs13ins20024_04204,Con1,71,35,44,1.00
abs13ins20024_04204,Con1,74,35,44,0.99
abs13ins20024_04204,Con1,5,38,44,0.92
abs13ins20024_04204,Con1,8,38,44,0.96
abs13ins20024_04204,Con1,11,38,44,0.95
abs13ins20024_04204,Con1,14,38,44,0.86
abs13ins20024_04204,Con1,17,38,44,0.95
abs13ins20024_04204,Con1,20,38,44,0.98
abs13ins20024_04204,Con1,23,38,44,0.93
abs13ins20024_04204,Con1,26,38,44,0.99
abs13ins20024_04204,Con1,29,38,44,0.98
abs13ins20024_04204,Con1,32,38,44,0.98
abs13ins20024_04204,Con1,35,38,44,0.98
abs13ins20024_04204,Con1,38,38,44,0.98
abs13ins20024_04204,Con1,41,38,44,0.94
abs13ins20024_04204,Con1,44,38,44,0.98
abs13ins20024_04204,Con1,47,38,44,0.99
abs13ins20024_04204,Con1,50,38,44,1.00
abs13ins20024_04204,Con1,53,38,44,0.91
abs13ins20024_04204,Con1,56,38,44,0.99
abs13ins20024_04204,Con1,59,38,44,0.99
abs13ins20024_04204,Con1,62,38,44,0.96
abs13ins20024_04204,Con1,65,38,44,0.95
abs13ins20024_04204,Con1,68,38,44,1.00
abs13ins20024_04204,Con1,71,38,44,1.00
abs13ins20024_04204,Con1,74,38,44,1.00
abs13ins20024_04204,Con1,5,41,44,0.91
abs13ins20024_04204,Con1,8,41,44,0.96
abs13ins20024_04204,Con1,11,41,44,0.91
abs13ins20024_04204,Con1,14,41,44,0.96
abs13ins20024_04204,Con1,17,41,44,0.96
abs13ins20024_04204,Con1,20,41,44,0.95
abs13ins20024_04204,Con1,23,41,44,0.88
abs13ins20024_04204,Con1,26,41,44,0.96
abs13ins20024_04204,Con1,29,41,44,0.98
abs13ins20024_04204,Con1,32,41,44,0.99
abs13ins20024_04204,Con1,35,41,44,0.98
abs13ins20024_04204,Con1,38,41,44,0.99
abs13ins20024_04204,Con1,41,41,44,0.95
abs13ins20024_04204,Con1,44,41,44,0.96
abs13ins20024_04204,Con1,47,41,44,0.99
abs13ins20024_04204,Con1,50,41,44,0.98
abs13ins20024_04204,Con1,53,41,44,0.94
abs13ins20024_04204,Con1,56,41,44,1.00
abs13ins20024_04204,Con1,59,41,44,1.00
abs13ins20024_04204,Con1,62,41,44,0.98
abs13ins20024_04204,Con1,65,41,44,0.94
abs13ins20024_04204,Con1,68,41,44,1.00
abs13ins20024_04204,Con1,71,41,44,1.00
abs13ins20024_04204,Con1,74,41,44,0.98
abs13ins20024_04204,Con1,5,44,44,0.48
abs13ins20024_04204,Con1,8,44,44,0.85
abs13ins20024_04204,Con1,11,44,44,0.67
abs13ins20024_04204,Con1,14,44,44,0.77
abs13ins20024_04204,Con1,17,44,44,0.94
abs13ins20024_04204,Con1,20,44,44,0.81
abs13ins20024_04204,Con1,23,44,44,0.93
abs13ins20024_04204,Con1,26,44,44,0.94
abs13ins20024_04204,Con1,29,44,44,0.97
abs13ins20024_04204,Con1,32,44,44,0.98
abs13ins20024_04204,Con1,35,44,44,0.84
abs13ins20024_04204,Con1,38,44,44,0.94
abs13ins20024_04204,Con1,41,44,44,0.96
abs13ins20024_04204,Con1,44,44,44,0.97
abs13ins20024_04204,Con1,47,44,44,0.99
abs13ins20024_04204,Con1,50,44,44,0.98
abs13ins20024_04204,Con1,53,44,44,0.99
abs13ins20024_04204,Con1,56,44,44,0.99
abs13ins20024_04204,Con1,59,44,44,1.00
abs13ins20024_04204,Con1,62,44,44,0.99
abs13ins20024_04204,Con1,65,44,44,0.97
abs13ins20024_04204,Con1,68,44,44,1.00
abs13ins20024_04204,Con1,71,44,44,1.00
abs13ins20024_04204,Con1,74,44,44,0.93
abs13ins20024_04204,Con1,5,47,44,0.54
abs13ins20024_04204,Con1,8,47,44,0.94
abs13ins20024_04204,Con1,11,47,44,0.97
abs13ins20024_04204,Con1,14,47,44,0.62
abs13ins20024_04204,Con1,17,47,44,0.88
abs13ins20024_04204,Con1,20,47,44,0.98
abs13ins20024_04204,Con1,23,47,44,0.98
abs13ins20024_04204,Con1,26,47,44,0.97
abs13ins20024_04204,Con1,29,47,44,0.95
abs13ins20024_04204,Con1,32,47,44,0.92
abs13ins20024_04204,Con1,35,47,44,0.84
abs13ins20024_04204,Con1,38,47,44,0.98
abs13ins20024_04204,Con1,41,47,44,0.92
abs13ins20024_04204,Con1,44,47,44,0.91
abs13ins20024_04204,Con1,47,47,44,0.98
abs13ins20024_04204,Con1,50,47,44,0.98
abs13ins20024_04204,Con1,53,47,44,1.00
abs13ins20024_04204,Con1,56,47,44,1.00
abs13ins20024_04204,Con1,59,47,44,1.00
abs13ins20024_04204,Con1,62,47,44,0.96
abs13ins20024_04204,Con1,65,47,44,0.94
abs13ins20024_04204,Con1,68,47,44,0.99
abs13ins20024_04204,Con1,71,47,44,0.99
abs13ins20024_04204,Con1,74,47,44,0.97
abs13ins20024_04204,Con1,5,50,44,0.84
abs13ins20024_04204,Con1,8,50,44,0.94
abs13ins20024_04204,Con1,11,50,44,0.99
abs13ins20024_04204,Con1,14,50,44,0.54
abs13ins20024_04204,Con1,17,50,44,0.83
abs13ins20024_04204,Con1,20,50,44,0.99
abs13ins20024_04204,Con1,23,50,44,0.99
abs13ins20024_04204,Con1,26,50,44,0.97
abs13ins20024_04204,Con1,29,50,44,0.89
abs13ins20024_04204,Con1,32,50,44,0.80
abs13ins20024_04204,Con1,35,50,44,0.89
abs13ins20024_04204,Con1,38,50,44,0.43
abs13ins20024_04204,Con1,41,50,44,0.80
abs13ins20024_04204,Con1,44,50,44,0.85
abs13ins20024_04204,Con1,47,50,44,0.98
abs13ins20024_04204,Con1,50,50,44,0.95
abs13ins20024_04204,Con1,53,50,44,0.98
abs13ins20024_04204,Con1,56,50,44,1.00
abs13ins20024_04204,Con1,59,50,44,0.99
abs13ins20024_04204,Con1,62,50,44,0.98
abs13ins20024_04204,Con1,65,50,44,0.99
abs13ins20024_04204,Con1,68,50,44,0.96
abs13ins20024_04204,Con1,71,50,44,0.99
abs13ins20024_04204,Con1,74,50,44,0.99
abs13ins20024_04204,Con1,5,53,44,0.92
abs13ins20024_04204,Con1,8,53,44,0.93
abs13ins20024_04204,Con1,11,53,44,0.96
abs13ins20024_04204,Con1,14,53,44,0.94
abs13ins20024_04204,Con1,17,53,44,0.88
abs13ins20024_04204,Con1,20,53,44,0.96
abs13ins20024_04204,Con1,23,53,44,0.93
abs13ins20024_04204,Con1,26,53,44,0.93
abs13ins20024_04204,Con1,29,53,44,0.93
abs13ins20024_04204,Con1,32,53,44,0.82
abs13ins20024_04204,Con1,35,53,44,0.81
abs13ins20024_04204,Con1,38,53,44,0.91
abs13ins20024_04204,Con1,41,53,44,0.82
abs13ins20024_04204,Con1,44,53,44,0.94
abs13ins20024_04204,Con1,47,53,44,0.86
abs13ins20024_04204,Con1,50,53,44,0.82
abs13ins20024_04204,Con1,53,53,44,0.93
abs13ins20024_04204,Con1,56,53,44,0.99
abs13ins20024_04204,Con1,59,53,44,0.99
abs13ins20024_04204,Con1,62,53,44,0.97
abs13ins20024_04204,Con1,65,53,44,0.98
abs13ins20024_04204,Con1,68,53,44,1.00
abs13ins20024_04204,Con1,71,53,44,0.99
abs13ins20024_04204,Con1,74,53,44,0.99
abs13ins20024_04204,Con1,5,56,44,0.95
abs13ins20024_04204,Con1,8,56,44,0.98
abs13ins20024_04204,Con1,11,56,44,0.89
abs13ins20024_04204,Con1,14,56,44,0.91
abs13ins20024_04204,Con1,17,56,44,0.68
abs13ins20024_04204,Con1,20,56,44,0.64
abs13ins20024_04204,Con1,23,56,44,0.84
abs13ins20024_04204,Con1,26,56,44,0.73
abs13ins20024_04204,Con1,29,56,44,0.98
abs13ins20024_04204,Con1,32,56,44,0.88
abs13ins20024_04204,Con1,35,56,44,0.96
abs13ins20024_04204,Con1,38,56,44,0.87
abs13ins20024_04204,Con1,41,56,44,0.88
abs13ins20024_04204,Con1,44,56,44,0.97
abs13ins20024_04204,Con1,47,56,44,0.98
abs13ins20024_04204,Con1,50,56,44,0.90
abs13ins20024_04204,Con1,53,56,44,0.91
abs13ins20024_04204,Con1,56,56,44,0.82
abs13ins20024_04204,Con1,59,56,44,0.94
abs13ins20024_04204,Con1,62,56,44,0.80
abs13ins20024_04204,Con1,65,56,44,0.94
abs13ins20024_04204,Con1,68,56,44,0.96
abs13ins20024_04204,Con1,71,56,44,0.93
abs13ins20024_04204,Con1,8,59,44,0.99
abs13ins20024_04204,Con1,11,59,44,0.96
abs13ins20024_04204,Con1,14,59,44,0.98
abs13ins20024_04204,Con1,17,59,44,0.74
abs13ins20024_04204,Con1,20,59,44,0.93
abs13ins20024_04204,Con1,23,59,44,0.98
abs13ins20024_04204,Con1,26,59,44,0.91
abs13ins20024_04204,Con1,29,59,44,0.91
